Row ID'n,Order ID'n,Order Date'n,Order Priority'n,Order Quantity'n,Sales,Discount,Ship Mode'n,Profit,Unit Price'n,Shipping Cost'n,Customer Name'n,Province,Region,Customer Segment'n,Product Category'n,Product Sub-Category'n,Product Name'n,Product Container'n,Product Base Margin'n,Ship Date'n,PRIN1,PRIN2,PRIN3,PRIN4
5258,37440,23Jun2010,Not Specified,31,295.45,0.03,Regular Air,-4.36,9.38,4.93,Rick Wilson,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Small Box,0.57,25Jun2010,-0.322907795,0.060309169,0.539446828,-0.588843762
5633,39872,22Feb2010,Critical,5,16.24,0.01,Regular Air,0.35,2.88,0.99,Sandra Glassco,Ontario,Ontario,Consumer,Office Supplies,Labels,Avery 514,Small Box,0.36,23Feb2010,-0.845159661,0.190088942,-1.290631621,-1.361649775
5646,39943,07Jun2012,High,16,28.65,0.02,Regular Air,-23.86,1.7,1.99,Rick Wilson,Ontario,Ontario,Consumer,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51,08Jun2012,-0.587288273,-0.050891894,-0.288232451,-0.996042876
5647,39943,07Jun2012,High,12,201.535,0.09,Regular Air,-122.62,20.99,3.3,Rick Wilson,Ontario,Ontario,Consumer,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,09Jun2012,-0.25922818,-1.260691035,0.561251803,1.119333678
5985,42405,21Jan2010,High,13,81.68,0.08,Regular Air,-25.22,5.98,5.15,Skye Norling,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 193,Small Box,0.36,23Jan2010,-0.750160505,0.153111893,-1.014584296,0.878927571
6631,47171,07Jan2010,Medium,21,147.16,0.01,Regular Air,-92.55,6.48,8.4,Sandra Glassco,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 212,Small Box,0.37,08Jan2010,-0.594067148,0.354763546,-0.532917541,-1.260425249
6632,47171,07Jan2010,Medium,19,50.07,0.03,Regular Air,-0.53,2.67,0.86,Sandra Glassco,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,Blackstonian Pencils,Wrap Bag,0.57,08Jan2010,-0.513057781,-0.14728048,0.027714382,-0.66955127
6633,47171,07Jan2010,Medium,32,6982.87,0.05,Delivery Truck,875.55,217.85,29.1,Sandra Glassco,Ontario,Ontario,Consumer,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Jumbo Box,0.68,07Jan2010,1.454569861,-0.264279571,0.727085844,0.060199774
6820,48576,01Dec2012,Not Specified,17,464.59,0.07,Regular Air,168.22,28.53,1.49,Sandra Glassco,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,02Dec2012,-0.645477477,0.364943467,-0.860425454,0.600701961
6821,48576,01Dec2012,Not Specified,47,316.68,0.06,Regular Air,-161.00,6.48,7.49,Sandra Glassco,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 220,Small Box,0.37,03Dec2012,-0.447978496,0.876207117,0.42651966,0.486586019
7547,53984,10Dec2012,Medium,23,172.9,0,Regular Air,51.43,6.88,2,Rick Wilson,Ontario,Ontario,Corporate,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag,0.39,11Dec2012,-0.628450856,0.55203324,-0.444004363,-1.552780593
18,129,18Nov2012,Low,4,32.72,0.09,Regular Air,-22.59,6.48,8.19,Pauline Chand,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 217,Small Box,0.37,27Nov2012,-0.759914765,-0.173875162,-1.311095422,1.123404184
68,388,15Dec2012,Not Specified,46,517.93,0.06,Regular Air,-94.73,11.7,6.96,Jennifer Halladay,Ontario,Ontario,Consumer,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Medium Box,0.5,18Dec2012,-0.268825123,0.50157901,0.852881456,0.462991223
205,1345,27Oct2012,Low,24,2443.85,0.08,Delivery Truck,-120.85,100.98,35.84,Ritsa Hightower,Ontario,Ontario,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,31Oct2012,0.532298498,-0.997024457,0.543295355,0.897372694
257,1793,11Jul2012,Not Specified,36,233.43,0.03,Regular Air,-71.90,6.28,5.36,Joni Blumstein,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems' Combs,Small Box,0.4,11Jul2012,-0.502790352,0.657420733,0.114451546,-0.530143894
316,2209,09Jul2012,High,27,9418.73,0,Delivery Truck,2245.24,320.98,58.95,Pete Armstrong,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,Jumbo Drum,0.57,11Jul2012,2.514978072,0.047626713,0.325942498,-1.523783929
317,2209,09Jul2012,High,1,5.68,0.02,Regular Air,-1.82,4.76,0.88,Pete Armstrong,Ontario,Ontario,Consumer,Office Supplies,Paper,Wirebound Voice Message Log Book,Wrap Bag,0.39,10Jul2012,-0.845166563,-0.015379717,-1.355394968,-1.081232909
318,2209,09Jul2012,High,42,174.59,0.08,Regular Air,25.88,4.28,0.94,Pete Armstrong,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56,09Jul2012,-0.36791732,0.3497063,0.84235368,1.057542315
319,2209,09Jul2012,High,13,1265.497,0.1,Regular Air,-161.12,125.99,3,Pete Armstrong,Ontario,Ontario,Consumer,Technology,Telephones and Communication,270c,Small Box,0.59,10Jul2012,-0.279605658,-0.61318079,-0.459194094,1.481364213
439,2947,25Apr2011,Critical,8,57.04,0.05,Regular Air,-29.06,6.48,6.81,Pete Armstrong,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1930,Small Box,0.36,27Apr2011,-0.743722399,0.054325905,-1.156431389,-0.096555097
474,3271,31Dec2011,Critical,45,11532.99,0.07,Delivery Truck,2753.39,264.98,17.86,Joni Blumstein,Ontario,Ontario,Consumer,Technology,Office Machines,Panasonic KX-P1131 Dot Matrix Printer,Jumbo Drum,0.58,31Dec2011,2.222675607,1.474387832,0.538011364,0.860149478
475,3271,31Dec2011,Critical,18,146.1,0.06,Express Air,51.14,8.34,1.43,Joni Blumstein,Ontario,Ontario,Consumer,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Wrap Bag,0.35,01Jan2012,-0.753820725,0.449599996,-0.877960279,0.29557536
623,4321,17Jul2009,Medium,47,1505.57,0.02,Express Air,-54.63,30.53,19.99,Pauline Chand,Ontario,Ontario,Corporate,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,0.39,19Jul2009,0.006904481,0.714725647,0.634303162,-0.772305191
643,4545,16Jan2010,Not Specified,33,126.38,0.08,Regular Air,26.64,4,1.3,Pauline Chand,Ontario,Ontario,Corporate,Office Supplies,Paper,EcoTones® Memo Sheets,Wrap Bag,0.37,18Jan2010,-0.651336595,0.702555247,-0.222196132,1.022513358
644,4545,16Jan2010,Not Specified,4,33.1,0.06,Regular Air,-24.15,6.48,8.74,Pauline Chand,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1984,Small Box,0.36,17Jan2010,-0.746156551,-0.09829863,-1.304045415,0.185863605
783,5572,16Jul2009,High,37,288.55,0.03,Regular Air,-133.70,7.37,5.53,Anna Gayman,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Small Pack,0.69,18Jul2009,-0.160029259,-0.225862319,1.237116355,-0.567217532
800,5703,15May2010,Medium,29,357.96,0.06,Regular Air,10.44,12.28,6.47,Joni Blumstein,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1881,Small Box,0.38,16May2010,-0.533695104,0.507405301,-0.27661965,0.362938671
819,5920,19Nov2009,High,4,582.59,0.07,Regular Air,-121.75,155.06,7.07,Nat Gilpin,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts",Small Box,0.59,19Nov2009,-0.304530526,-0.87926533,-0.764570307,0.470928547
880,6311,10Feb2010,Medium,18,1297.4485,0.04,Regular Air,4.21,85.99,10.78,Anna Gayman,Ontario,Ontario,Corporate,Technology,Telephones and Communication,3395,Small Box,0.58,13Feb2010,-0.097407698,-0.416515808,-0.048699273,-0.366812342
1125,8231,18Oct2012,Critical,27,79.44,0.06,Regular Air,29.85,2.88,0.5,Pauline Chand,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery 492,Small Box,0.39,20Oct2012,-0.679073132,0.553298924,-0.368762529,0.352693253
1126,8231,18Oct2012,Critical,5,110.03,0.06,Regular Air,-31.33,19.98,10.49,Pauline Chand,Ontario,Ontario,Corporate,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49,19Oct2012,-0.535701967,-0.511548739,-0.782536948,0.171843656
1191,8709,08Mar2009,High,50,2451.41,0.07,Regular Air,773.36,51.98,10.17,Rose O'Brian,Ontario,Ontario,Consumer,Technology,Office Machines,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator,Medium Box,0.37,10Mar2009,0.115751222,1.322283831,0.446477894,0.843758425
1192,8709,08Mar2009,High,11,851.24,0.1,Delivery Truck,-149.46,80.97,33.6,Rose O'Brian,Ontario,Ontario,Consumer,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,0.37,11Mar2009,-0.126220831,-0.604467452,-0.886704473,1.460024764
1338,9765,12Oct2012,Low,26,3505.6,0.03,Regular Air,1019.70,128.24,12.65,Rose O'Brian,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box,,19Oct2012,,,,
1399,10147,09Oct2010,High,22,96.75,0.04,Regular Air,-72.91,4.24,5.41,Jennifer Halladay,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,10Oct2010,-0.682432318,0.450513201,-0.636951993,-0.308656246
1645,11876,03Jul2011,High,47,5051.89,0.02,Regular Air,1708.84,107.53,5.81,Joni Blumstein,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box,0.65,06Jul2011,0.945726268,1.046998788,1.231012055,-0.747646227
1692,12224,12Dec2009,High,2,302.91,0.04,Delivery Truck,-186.13,124.49,51.94,Joni Blumstein,Ontario,Ontario,Consumer,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,14Dec2009,0.427573932,-1.926873144,-0.034656926,-0.544738395
1693,12224,12Dec2009,High,29,842.6135,0.1,Regular Air,-208.43,35.99,5,Joni Blumstein,Ontario,Ontario,Consumer,Technology,Telephones and Communication,Accessory17,Wrap Bag,0.82,12Dec2009,-0.025648868,-0.958133386,1.240793782,1.551259855
1696,12256,18Dec2012,Medium,44,117.97,0.1,Regular Air,44.59,2.88,0.5,Joni Blumstein,Ontario,Ontario,Consumer,Office Supplies,Labels,Avery 49,Small Box,0.36,20Dec2012,-0.609706345,0.981175261,0.147696022,1.727440529
1703,12261,23Oct2010,Low,12,2237.76,0.1,Delivery Truck,151.86,200.98,23.76,Ritsa Hightower,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58,28Oct2010,0.319673863,-0.901411076,-0.433652349,1.462410038
1704,12261,23Oct2010,Low,4,20.59,0.02,Express Air,1.19,3.98,0.83,Ritsa Hightower,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Fluorescent Highlighters by Dixon,Wrap Bag,0.51,27Oct2010,-0.684097735,-0.304492914,-0.785912531,-1.078145222
1705,12261,23Oct2010,Low,19,281.74,0.06,Regular Air,25.67,14.56,3.5,Ritsa Hightower,Ontario,Ontario,Corporate,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,Small Box,0.58,28Oct2010,-0.425624109,-0.274898073,0.033131586,0.266288623
1706,12261,23Oct2010,Low,23,217.35,0,Regular Air,-67.19,8.74,8.29,Ritsa Hightower,Ontario,Ontario,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,0.38,30Oct2010,-0.548714054,0.405495233,-0.409841362,-1.559799529
1707,12261,23Oct2010,Low,15,2746.57,0.03,Regular Air,617.40,178.47,19.99,Ritsa Hightower,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",Small Box,0.55,28Oct2010,0.411608328,-0.303066127,-0.348234187,-0.688522142
1863,13408,14Feb2009,Low,4,256.77,0.04,Regular Air,173.89,60.65,12.23,Joni Blumstein,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.64,16Feb2009,-0.225748094,-0.918116579,-0.288295344,-0.481556219
1868,13444,05Jan2012,High,33,154.44,0.06,Regular Air,54.62,4.76,0.88,Pete Armstrong,Ontario,Ontario,Consumer,Office Supplies,Paper,Wirebound Voice Message Log Book,Wrap Bag,0.39,08Jan2012,-0.614534448,0.700868803,-0.129065469,0.394958511
1893,13601,16Aug2012,Low,17,822.91,0.09,Regular Air,-94.76,49.43,19.99,Joni Blumstein,Ontario,Ontario,Consumer,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",Small Box,0.57,20Aug2012,-0.104755915,-0.73307939,0.003592859,1.1754678
1938,13894,10Apr2012,Medium,31,89.18,0.04,Regular Air,21.73,2.94,0.81,Rose O'Brian,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,0.4,11Apr2012,-0.623831788,0.647063002,-0.142987748,-0.24686254
1939,13894,10Apr2012,Medium,50,1540.285,0.05,Regular Air,829.65,35.99,1.25,Rose O'Brian,Ontario,Ontario,Consumer,Technology,Telephones and Communication,Accessory23,Small Pack,0.36,11Apr2012,-0.158264692,1.568973137,0.377331636,0.224034488
2286,16480,06Dec2009,Not Specified,14,87.23,0.09,Express Air,-69.53,5.4,7.78,Nat Gilpin,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,0.37,08Dec2009,-0.700873504,0.05606951,-0.916863848,1.193570868
2455,17858,25Sep2010,Medium,21,187.14,0.02,Regular Air,21.07,8.33,1.99,Becky Castell,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,27Sep2010,-0.504956632,0.059366852,-0.066324007,-0.960899194
2456,17858,25Sep2010,Medium,12,385.7,0,Regular Air,-109.91,30.98,6.5,Becky Castell,Ontario,Ontario,Consumer,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,0.79,26Sep2010,-0.142720243,-1.086829203,0.616430231,-1.694981651
2457,17858,25Sep2010,Medium,46,1048.39,0.06,Express Air,206.56,22.98,7.58,Becky Castell,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Small Box,0.51,26Sep2010,-0.1081748,0.598803706,0.869461852,0.468118121
2571,18561,09Jan2009,Not Specified,9,45.87,0.02,Regular Air,-38.90,4.13,6.89,Joni Blumstein,Ontario,Ontario,Consumer,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Small Box,0.39,10Jan2009,-0.690131501,0.039370544,-0.961151509,-1.032768684
2739,19777,19Oct2012,Not Specified,22,321.91,0.06,Regular Air,-24.96,15.01,8.4,Pauline Chand,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Small Box,0.39,19Oct2012,-0.54649727,0.253224973,-0.499682155,0.309635048
2740,19777,19Oct2012,Not Specified,2,132.96,0.05,Regular Air,-61.88,59.78,10.29,Pauline Chand,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,0.39,21Oct2012,-0.631543486,-0.289755527,-1.340544213,-0.146285944
2741,19777,19Oct2012,Not Specified,24,3268.7515,0.04,Regular Air,562.91,155.99,8.08,Pauline Chand,Ontario,Ontario,Corporate,Technology,Telephones and Communication,300 Series Non-Flip,Small Box,0.6,21Oct2012,0.355663058,-0.006864979,0.063352532,-0.303008267
2992,21601,06Apr2011,Low,20,2227.34,0.09,Regular Air,-609.09,113.64,35,Nat Gilpin,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,SAFCO Boltless Steel Shelving,Large Box,,06Apr2011,,,,
3013,21670,11Jan2011,High,24,1965.21,0,Regular Air,830.75,78.69,19.99,Joni Blumstein,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,Small Box,0.43,12Jan2011,0.187952697,0.444238921,-0.192543338,-1.550784935
3285,23489,28Aug2012,High,42,2004.6,0.02,Express Air,230.30,47.98,3.61,Ritsa Hightower,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,0.71,28Aug2012,0.202929839,0.087665503,1.38796494,-0.828498019
3432,24486,22Apr2011,Medium,3,28.11,0.03,Regular Air,-31.62,8.12,2.83,Pete Armstrong,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,23Apr2011,-0.361452462,-1.192199838,0.15113131,-0.814092087
3433,24486,22Apr2011,Medium,14,27.06,0,Regular Air,-0.06,1.76,0.7,Pete Armstrong,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,23Apr2011,-0.549663691,-0.176044527,-0.171676394,-1.641291148
3490,24869,10Jun2009,Not Specified,14,132.72,0.05,Regular Air,-9.18,8.85,5.6,Nat Gilpin,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,11Jun2009,-0.706605466,0.232022655,-0.937611389,-0.05241233
3601,25697,26Apr2011,Low,46,400.25,0.02,Regular Air,-37.50,8.46,3.62,Joni Blumstein,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,26Apr2011,-0.183286436,0.333166904,1.283220919,-0.800972869
3854,27490,14Mar2012,Not Specified,18,611.71,0.02,Regular Air,93.23,31.74,12.62,Daniel Raglin,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box,0.37,16Mar2012,-0.426248452,0.260241972,-0.667385913,-0.967865907
3906,27844,29Jun2011,Low,27,135.86,0.04,Regular Air,-73.42,4.98,5.49,Rose O'Brian,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1952,Small Box,0.38,01Jul2011,-0.605827187,0.478046332,-0.326189554,-0.278074764
3981,28451,05Jan2009,Critical,21,4201.08,0.01,Regular Air,1162.76,194.3,11.54,Pauline Chand,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.59,07Jan2009,0.675217125,0.204354517,-0.095692441,-1.251031341
3982,28451,05Jan2009,Critical,41,8958.46,0.02,Regular Air,2593.14,209.84,21.21,Pauline Chand,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Large Box,0.59,06Jan2009,1.874239052,1.23804425,0.68612842,-0.758969723
3983,28451,05Jan2009,Critical,33,4913.7,0,Delivery Truck,1054.93,145.45,17.85,Pauline Chand,Ontario,Ontario,Corporate,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,07Jan2009,0.853825076,0.480733273,0.431144951,-1.479590661
3989,28482,08Mar2010,Critical,22,119.63,0.03,Regular Air,-27.39,5.08,3.63,Jennifer Halladay,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag,0.51,10Mar2010,-0.508671969,0.040001328,-0.049082402,-0.642678698
3990,28482,08Mar2010,Critical,40,177.92,0,Regular Air,-167.92,4.28,6.72,Jennifer Halladay,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1927,Small Box,0.4,08Mar2010,-0.463616563,0.741073097,0.332176831,-1.44371881
4012,28642,18Jan2011,High,41,230.29,0,Regular Air,14.48,5.28,2.99,Pauline Chand,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,20Jan2011,-0.511442168,1.009424303,0.213781609,-1.42534598
4013,28642,18Jan2011,High,27,1592.0415,0,Regular Air,-52.70,65.99,19.99,Pauline Chand,Ontario,Ontario,Corporate,Technology,Telephones and Communication,iDENi80s,Small Box,0.59,20Jan2011,0.160137613,-0.345382259,0.54128959,-1.566428683
4136,29380,27Apr2009,Not Specified,13,150.13,0.09,Regular Air,1.73,12.28,4.86,Anna Gayman,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1933,Small Box,0.38,28Apr2009,-0.716616688,0.089874667,-0.968683682,1.189940099
4499,32036,05Oct2011,Medium,6,338.89,0.07,Regular Air,45.76,54.96,10.75,Pauline Chand,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1940,Small Box,0.36,07Oct2011,-0.599464802,-0.095391249,-1.306743448,0.513814162
4500,32036,05Oct2011,Medium,25,362.52,0.07,Regular Air,-68.49,14.97,7.51,Pauline Chand,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Pizazz® Global Quick File™,Small Box,0.57,06Oct2011,-0.3405541,-0.238555393,0.268313684,0.617201521
4540,32295,07Jan2009,High,11,607.597,0.07,Regular Air,-112.24,65.99,5.99,Pauline Chand,Ontario,Ontario,Corporate,Technology,Telephones and Communication,i1000,Small Box,0.58,08Jan2009,-0.37545271,-0.607632817,-0.373518827,0.521810395
4702,33505,25Sep2010,Low,32,117.78,0.09,Regular Air,20.82,4,1.3,Pete Armstrong,Ontario,Ontario,Consumer,Office Supplies,Paper,EcoTones® Memo Sheets,Wrap Bag,0.37,29Sep2010,-0.665944612,0.656918768,-0.274612757,1.328196095
4703,33505,25Sep2010,Low,35,2463.2405,0.07,Express Air,310.57,85.99,10.78,Pete Armstrong,Ontario,Ontario,Consumer,Technology,Telephones and Communication,3395,Small Box,0.58,25Sep2010,0.212477896,0.104781711,0.568471797,0.702253169
4797,34086,29Apr2012,High,41,2251.9135,0.04,Regular Air,655.91,65.99,2.5,Nat Gilpin,Ontario,Ontario,Consumer,Technology,Telephones and Communication,6190,Small Box,0.55,01May2012,0.114533744,0.711002466,0.679455141,-0.177820225
4809,34209,24Aug2010,High,48,705.44,0.04,Regular Air,165.90,14.2,5.3,Ritsa Hightower,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Coloredge Poster Frame,Wrap Bag,0.46,26Aug2010,-0.241124763,0.857042852,0.783253875,-0.136350982
4810,34209,24Aug2010,High,29,1041.72,0.03,Regular Air,437.61,35.44,4.92,Ritsa Hightower,Ontario,Ontario,Corporate,Office Supplies,Paper,Staples Colored Bar Computer Paper,Small Box,0.38,26Aug2010,-0.348523326,0.788359961,-0.310135875,-0.563521396
